iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
62,188239,,0.31536,-0.38264,0.000217,0.001138,1.042995,0.005942,0.061789,1.806656,203.571,0.09333,32.08,2461,776,0.7603,0.7522,3.578,5940.7
63,193294,,0.37563,-0.26219,-0.002286,0.000495,1.036812,0.00373,0.041931,1.57583,200.0,0.09,32.57,3627,1436,0.7164,0.6698,3.655,6095.9
64,195391,,0.26158,-0.51562,0.00174,0.001546,1.087165,-0.001223,0.025098,1.54039,230.769,0.08667,32.21,1567,538,0.7444,0.679,3.891,6161.0
65,197998,,0.28115,-0.45853,0.002454,0.001498,1.040949,0.004716,0.063722,1.837957,204.0,0.08333,32.47,1872,743,0.7159,0.7037,3.706,6241.3
66,200608,,0.28125,-0.44832,-0.006128,0.00179,1.075812,0.010379,0.093001,2.202013,237.5,0.08,32.14,2013,605,0.7689,0.708,3.766,6322.6
67,203866,,0.4,-0.21604,-0.000495,0.001412,0.947506,0.00326,0.068219,1.692926,182.609,0.07667,32.26,2468,798,0.7557,0.786,3.424,6423.6
68,206539,,0.35888,-0.30381,-0.001168,0.001448,0.960637,0.002472,0.040798,1.521138,190.909,0.07333,32.25,2008,673,0.749,0.7349,3.456,6506.5
69,210125,,0.35942,-0.30639,-0.018938,0.000834,1.020017,0.006825,0.030442,1.713123,342.857,0.07,31.98,2499,1095,0.6953,0.6619,3.645,6618.6
70,213605,0.6224999999999999,0.36762,-0.2974,-0.003858,0.001264,0.984531,0.007953,0.080636,1.390289,225.0,0.06667,32.62,2671,817,0.7658,0.7623,3.497,6741.4
71,218243,,0.33593,-0.33634,-0.003787,0.000631,1.005727,0.007265,0.070861,1.727076,315.789,0.06333,32.09,3338,1308,0.7185,0.6896,3.575,6886.0
72,221089,,0.25347,-0.52782,0.00577,0.00126,0.974244,0.002414,0.054831,2.943301,216.667,0.06,32.24,2179,675,0.7635,0.7177,3.605,6974.3
73,225102,,0.32483,-0.35899,-0.002765,0.000622,0.96067,0.004202,0.051069,1.503035,247.059,0.05667,32.27,2924,1097,0.7272,0.7122,3.565,7098.7
74,229232,,0.37569,-0.26368,-0.004641,0.001028,0.926653,0.007627,0.045858,2.043916,281.25,0.05333,32.27,3108,1030,0.7511,0.7667,3.439,7226.7
