iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
121,411119,,0.52941,0.04404,0.001152,0.001566,0.609577,0.004909,0.055351,3.593397,20000.0,0.001,32.26,3279,1365,0.7061,0.8182,3.791,12891.5
122,416782,,0.52764,0.04221,0.000965,0.000968,0.572959,0.006497,0.064781,3.98201,17000.0,0.001,32.31,3862,1809,0.681,0.7634,3.696,13066.8
123,422103,,0.60573,0.20559,0.00119,0.001606,0.592341,0.005533,0.060954,3.455336,18000.0,0.001,32.71,3520,1809,0.6605,0.7072,3.612,13229.5
124,425941,,0.37603,-0.24936,0.0,0.001602,0.607322,0.00891,0.056537,4.597807,16000.0,0.001,32.61,2811,1035,0.7309,0.7042,3.923,13347.2
125,430615,,0.65486,0.28744,-5.3e-05,0.00147,0.505727,0.006062,0.053386,3.797331,18000.0,0.001,32.55,3303,1379,0.7055,0.8185,3.576,13490.8
126,433365,,0.44749,-0.10897,-0.001185,0.002745,0.515054,0.002891,0.037363,2.790392,17000.0,0.001,32.51,2049,709,0.7429,0.7906,3.768,13575.4
127,438560,,0.61472,0.22011,-0.0012,0.000923,0.506389,0.011439,0.070459,5.556132,17000.0,0.001,31.69,3716,1487,0.7142,0.8165,3.777,13739.4
128,442528,,0.41919,-0.18622,-0.000628,0.00144,0.510268,0.006474,0.062752,3.667945,19000.0,0.001,32.98,2860,1116,0.7193,0.7283,3.696,13859.7
129,447443,,0.47894,-0.05943,0.000704,0.001043,0.580961,0.00634,0.067249,3.937614,18000.0,0.001,32.27,3313,1610,0.673,0.6324,3.601,14012.0
130,450813,0.6924999999999999,0.60238,0.19121,-0.000507,0.00152,0.524867,0.002822,0.045943,6.565755,15000.0,0.001,32.02,2571,807,0.7611,0.8471,3.6,14133.9
131,455889,,0.45404,-0.10422,0.007076,0.000838,0.566649,0.006069,0.06565,12.327314,20000.0,0.001,32.84,3486,1598,0.6857,0.7546,3.89,14288.5
