iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
89,244858,,0.51356,0.03143,-0.003404,0.002201,0.965281,0.011669,0.084966,3.108255,5400.0,0.00333,33.84,0,0,0.0,,4.528,7088.6
90,248519,0.5900000000000001,0.31537,-0.36926,-0.00353,0.001267,1.047001,0.008019,0.078148,4.024877,19000.0,0.001,33.87,0,0,0.0,,4.804,7207.6
91,251231,,0.2896,-0.4208,0.001334,0.001897,1.116125,0.008102,0.093119,2.55688,23000.0,0.001,34.06,0,0,0.0,,5.131,7287.2
92,253867,,0.35548,-0.28905,-0.003984,0.002621,1.12974,0.009186,0.085605,2.725148,19000.0,0.001,33.67,0,0,0.0,,4.751,7365.5
93,256203,,0.21389,-0.56764,-0.004564,0.002056,1.111743,0.010573,0.129249,4.507245,23000.0,0.001,33.9,0,0,0.0,,4.867,7434.4
94,259751,,0.41101,-0.17611,-0.001991,0.001292,0.956707,0.007289,0.067583,2.712241,18000.0,0.001,34.15,0,0,0.0,,4.643,7538.3
95,263058,,0.33725,-0.32327,-0.003003,0.001415,1.047248,0.011184,0.091891,5.732827,22000.0,0.001,34.86,0,0,0.0,,5.075,7633.2
96,265752,,0.351,-0.29801,-0.001166,0.001915,0.947733,0.009362,0.093198,3.628618,23000.0,0.001,34.43,0,0,0.0,,4.902,7711.4
97,268433,,0.28782,-0.42251,-0.00174,0.001607,0.982686,0.008667,0.06934,4.118012,18000.0,0.001,34.39,0,0,0.0,,4.882,7789.4
98,272117,,0.37062,-0.25509,-0.000814,0.001047,0.940848,0.007988,0.065169,3.006237,36000.0,0.001,33.8,0,0,0.0,,5.058,7898.4
99,276021,,0.42675,-0.14474,0.001375,0.001555,0.891274,0.009201,0.071657,2.31917,19000.0,0.001,34.77,0,0,0.0,,4.708,8010.7
100,278921,0.5725,0.51686,0.03372,-0.002992,0.003079,0.853781,0.011992,0.083118,3.275927,17000.0,0.001,34.34,0,0,0.0,,4.661,8104.0
101,282301,,0.42352,-0.1521,0.002285,0.001253,0.8518,0.01044,0.087332,4.359319,25000.0,0.001,33.89,0,0,0.0,,4.962,8203.8
102,286162,,0.39827,-0.19803,-0.001669,0.000853,0.896026,0.007392,0.065464,3.333472,24000.0,0.001,34.16,0,0,0.0,,4.763,8316.9
103,288465,,0.37025,-0.25739,-0.00479,0.003161,0.879976,0.015969,0.103082,2.791683,13000.0,0.001,34.79,0,0,0.0,,4.59,8383.1
104,292319,,0.39215,-0.21287,-0.000225,0.000847,0.943556,0.014616,0.089286,5.729254,19000.0,0.001,34.07,0,0,0.0,,4.62,8496.2
105,295676,,0.38335,-0.22357,-0.001392,0.000879,0.99834,0.005931,0.066438,3.658389,25000.0,0.001,33.83,0,0,0.0,,4.812,8595.4
106,298662,,0.4953,-0.00766,-0.003048,0.001304,0.932295,0.006409,0.061048,4.27069,25000.0,0.001,34.44,0,0,0.0,,4.731,8682.1
107,301424,,0.43386,-0.12382,0.003542,0.001324,0.913762,0.01333,0.092797,5.307357,17000.0,0.001,34.75,0,0,0.0,,4.592,8761.6
108,304738,,0.51359,0.03186,0.000483,0.001469,0.917844,0.007362,0.056397,3.240924,21000.0,0.001,34.41,0,0,0.0,,4.731,8858.0
109,306862,,0.43975,-0.11702,0.001074,0.004063,0.732345,0.008403,0.090219,4.845972,29000.0,0.001,34.05,0,0,0.0,,5.062,8920.4
110,310915,0.615,0.52584,0.05169,0.002508,0.001832,0.723782,0.014464,0.073983,6.402624,14000.0,0.001,34.24,0,0,0.0,,4.595,9049.0
111,313800,,0.47735,-0.0453,0.000175,0.001683,0.720456,0.008831,0.081405,3.301103,19000.0,0.001,34.75,0,0,0.0,,4.882,9132.0
112,316908,,0.49602,-0.00484,0.00209,0.001367,0.690398,0.008823,0.084074,3.80929,27000.0,0.001,34.51,0,0,0.0,,4.823,9222.1
113,320536,,0.49175,-0.01537,0.000881,0.001233,0.61952,0.011431,0.073317,5.566561,23000.0,0.001,34.55,0,0,0.0,,4.708,9327.1
114,324895,,0.4974,0.0122,-0.005909,0.000598,0.608689,0.009965,0.067581,3.604403,19000.0,0.001,34.47,0,0,0.0,,4.454,9453.6
115,327934,,0.44239,-0.0942,-0.00297,0.000915,0.641145,0.005685,0.058583,3.553653,20000.0,0.001,34.14,0,0,0.0,,5.035,9542.6
116,331824,,0.41257,-0.16379,0.001874,0.000685,0.592503,0.018902,0.108132,8.550646,23000.0,0.001,34.3,0,0,0.0,,4.803,9656.0
117,335982,,0.51428,0.03333,-0.001047,0.000803,0.695751,0.01317,0.093389,6.093334,19000.0,0.001,34.21,0,0,0.0,,4.777,9777.6
118,340470,,0.49666,-0.00668,0.001608,0.000797,0.659412,0.013028,0.094907,4.697896,21000.0,0.001,33.95,0,0,0.0,,4.919,9909.8
119,343966,,0.49993,-0.00013,0.004488,0.001461,0.732227,0.015845,0.090662,3.37654,27000.0,0.001,34.13,0,0,0.0,,5.147,10012.2
120,346851,0.615,0.50027,0.00054,-0.001993,0.00199,0.731947,0.00698,0.064226,4.771352,22000.0,0.001,34.5,0,0,0.0,,4.73,10107.6
121,350276,,0.61063,0.22203,0.000854,0.001566,0.701304,0.010677,0.061403,5.437545,17000.0,0.001,34.25,0,0,0.0,,4.796,10207.6
122,354703,,0.42806,-0.13813,0.004231,0.000447,0.637401,0.008434,0.067359,5.001817,18000.0,0.001,33.88,0,0,0.0,,4.867,10338.3
123,359686,,0.57902,0.15867,0.002596,0.000558,0.622015,0.017996,0.102211,13.07482,17000.0,0.001,34.09,0,0,0.0,,4.77,10484.5
124,363765,,0.51877,0.03889,0.001378,0.000745,0.703007,0.015511,0.077148,4.524976,17000.0,0.001,33.69,0,0,0.0,,4.615,10605.6
125,367411,,0.41177,-0.17558,0.001456,0.001445,0.703046,0.010212,0.091131,7.695547,23000.0,0.001,34.06,0,0,0.0,,4.842,10712.6
126,370592,,0.53371,0.06743,-0.001163,0.001279,0.673699,0.014115,0.091912,3.55686,20000.0,0.001,34.49,0,0,0.0,,5.026,10804.9
127,374528,,0.44758,-0.0912,0.000191,0.000659,0.71875,0.007499,0.057824,8.30303,21000.0,0.001,34.4,0,0,0.0,,4.785,10919.3
128,376811,,0.51909,0.03909,-0.005623,0.00188,0.634554,0.011462,0.092259,6.049288,22000.0,0.001,34.44,0,0,0.0,,4.87,10985.6
129,380574,,0.42596,-0.14404,0.002059,0.001188,0.655194,0.012797,0.078493,8.612745,17000.0,0.001,34.24,0,0,0.0,,4.698,11095.5
130,384315,0.5675,0.4704,-0.05314,0.00038,0.000902,0.746487,0.005526,0.056241,7.801969,35000.0,0.001,34.22,0,0,0.0,,4.773,11215.9
131,387251,,0.41305,-0.17139,0.001408,0.001629,0.614487,0.0078,0.086119,5.712206,27000.0,0.001,34.36,0,0,0.0,,4.727,11301.4
132,389013,,0.43844,-0.10513,0.001628,0.003074,0.581102,0.015759,0.082813,30.507164,20000.0,0.001,34.52,0,0,0.0,,4.81,11352.4
133,393099,,0.48221,-0.03559,0.00068,0.001415,0.552377,0.009965,0.058339,9.380877,16000.0,0.001,34.56,0,0,0.0,,4.331,11470.6
134,395486,,0.4061,-0.18615,-0.002156,0.002796,0.671752,0.012553,0.076043,2.320819,25000.0,0.001,34.49,0,0,0.0,,5.002,11539.9
135,398644,,0.35374,-0.28568,0.002205,0.001891,0.540657,0.01999,0.083469,9.997955,15000.0,0.001,34.78,0,0,0.0,,4.187,11630.7
136,401275,,0.4135,-0.172,-0.000518,0.003382,0.613064,0.01092,0.064788,11.529324,15000.0,0.001,34.31,0,0,0.0,,4.657,11707.4
137,404717,,0.56169,0.12338,1.5e-05,0.001254,0.591829,0.014271,0.076827,6.026052,23000.0,0.001,34.59,0,0,0.0,,4.426,11806.9
138,407333,,0.42278,-0.14729,0.002057,0.001453,0.610842,0.018631,0.071127,4.808575,16000.0,0.001,34.44,0,0,0.0,,4.829,11882.8
139,411116,,0.42314,-0.15371,0.001844,0.001451,0.649177,0.011861,0.06622,4.011101,17000.0,0.001,34.66,0,0,0.0,,4.532,11992.0
140,413851,0.65,0.38286,-0.23363,0.001951,0.0016,0.65644,0.012834,0.06245,5.483102,15000.0,0.001,34.42,0,0,0.0,,4.824,12081.8
141,417964,,0.49794,-0.00151,0.002,0.000938,0.625743,0.017986,0.073789,3.299695,17000.0,0.001,34.19,0,0,0.0,,4.48,12202.2
142,420972,,0.40202,-0.19133,0.001202,0.001003,0.796801,0.004204,0.03635,4.879408,22000.0,0.001,34.53,0,0,0.0,,4.888,12289.3
143,424207,,0.38956,-0.21878,-0.003724,0.001021,0.812691,0.007523,0.062294,3.154617,19000.0,0.001,34.5,0,0,0.0,,4.696,12383.1
144,427839,,0.41237,-0.1744,0.000339,0.000816,0.751471,0.007601,0.06678,9.971292,27000.0,0.001,34.46,0,0,0.0,,5.041,12488.5
145,432966,,0.5312,0.0624,0.005391,0.000788,0.629149,0.01095,0.06416,7.164112,22000.0,0.001,34.22,0,0,0.0,,4.629,12638.3
146,436122,,0.36482,-0.26972,-0.000216,0.001885,0.66012,0.011989,0.066086,3.597073,15000.0,0.001,34.76,0,0,0.0,,4.638,12729.1
147,439693,,0.44381,-0.11239,2e-06,0.001015,0.710581,0.009688,0.066646,11.118709,29000.0,0.001,34.17,0,0,0.0,,5.012,12833.7
148,443362,,0.50075,0.00978,0.000914,0.00107,0.60947,0.014989,0.061612,4.890545,15000.0,0.001,33.75,0,0,0.0,,4.585,12942.4
149,446965,,0.42316,-0.1479,-0.000111,0.001376,0.745096,0.014553,0.080025,6.763068,27000.0,0.001,34.41,0,0,0.0,,5.005,13047.1
150,451783,0.6325000000000001,0.48021,-0.03959,0.000746,0.001104,0.631207,0.015984,0.063916,10.770617,21000.0,0.001,34.36,0,0,0.0,,4.892,13198.6
151,454834,,0.47207,-0.04677,0.002039,0.00148,0.566516,0.016359,0.073813,7.481842,19000.0,0.001,34.12,0,0,0.0,,4.734,13288.1
152,459191,,0.53324,0.06792,-0.007591,0.00095,0.70011,0.011862,0.066518,4.62225,17000.0,0.001,34.38,0,0,0.0,,4.444,13414.8
153,462063,,0.40155,-0.19334,0.004818,0.00135,0.649322,0.012477,0.08584,4.385979,27000.0,0.001,34.27,0,0,0.0,,4.79,13498.6
154,465401,,0.55302,0.10604,0.016727,0.001039,0.673846,0.009278,0.049421,7.151078,20000.0,0.001,34.25,0,0,0.0,,4.88,13596.1
155,469489,,0.44397,-0.10977,0.000717,0.000828,0.623839,0.007707,0.06939,7.023875,16000.0,0.001,34.23,0,0,0.0,,4.761,13715.6
156,472751,,0.54304,0.08607,-0.00084,0.001285,0.682601,0.015186,0.073427,10.821938,21000.0,0.001,34.51,0,0,0.0,,4.582,13810.1
157,476743,,0.49733,-0.00533,0.003389,0.001181,0.632896,0.014822,0.073296,11.11357,18000.0,0.001,34.26,0,0,0.0,,4.637,13926.6
158,479514,,0.37862,-0.24275,0.000257,0.001764,0.633288,0.017364,0.071887,3.596922,19000.0,0.001,34.25,0,0,0.0,,5.028,14007.5
159,482989,,0.50298,0.01098,0.001294,0.001692,0.609488,0.011653,0.063866,8.176867,20000.0,0.001,34.51,0,0,0.0,,4.643,14108.3
160,486280,0.6425000000000001,0.4349,-0.12425,-0.003339,0.001153,0.643108,0.00796,0.058463,2.78399,17000.0,0.001,33.91,0,0,0.0,,4.823,14218.0
161,491611,,0.53237,0.06772,0.002906,0.000749,0.523935,0.01547,0.072703,13.059772,19000.0,0.001,33.87,0,0,0.0,,4.507,14375.4
162,495767,,0.55292,0.10585,0.002119,0.001154,0.594229,0.007896,0.044018,3.506364,17000.0,0.001,34.47,0,0,0.0,,4.571,14496.0
163,500709,,0.62381,0.24854,0.002659,0.000775,0.544801,0.010518,0.079438,7.829004,17000.0,0.001,34.47,0,0,0.0,,4.323,14639.4
164,504062,,0.53212,0.06423,-0.005366,0.002377,0.588457,0.005082,0.052068,2.98504,20000.0,0.001,33.8,0,0,0.0,,4.662,14738.6
165,506429,,0.59403,0.19432,-3.6e-05,0.002382,0.502703,0.008389,0.051587,9.650822,13000.0,0.001,34.1,0,0,0.0,,4.58,14808.0
166,510694,,0.56904,0.13808,-9.7e-05,0.001491,0.509496,0.013121,0.090062,12.063953,16000.0,0.001,34.06,0,0,0.0,,4.503,14933.3
167,513881,,0.54041,0.08083,-0.001431,0.002031,0.501684,0.006478,0.057657,6.229821,15000.0,0.001,33.99,0,0,0.0,,4.566,15027.0
168,517079,,0.56042,0.12085,-0.001628,0.001452,0.542346,0.01441,0.07726,3.638394,17000.0,0.001,34.12,0,0,0.0,,4.608,15120.8
169,521383,,0.43519,-0.12893,-0.002472,0.000808,0.707109,0.009908,0.084099,9.213445,17000.0,0.001,34.46,0,0,0.0,,4.652,15245.7
170,524574,0.6174999999999999,0.38015,-0.23619,-0.000996,0.001272,0.674302,0.006304,0.080091,3.642629,22000.0,0.001,34.33,0,0,0.0,,5.118,15350.5
