iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
162,550390,,0.52774,0.04374,0.003298,0.00078,0.679816,0.010732,0.077662,17.017584,24000.0,0.001,32.24,3549,1620,0.6866,0.7201,3.606,17214.2
163,553062,,0.43542,-0.13892,-0.002383,0.002148,0.543141,0.014794,0.082802,4.358061,15000.0,0.001,31.79,1974,706,0.7366,0.8362,3.538,17298.3
164,557286,,0.46941,-0.06522,-0.00103,0.001481,0.677447,0.008183,0.068576,3.617909,23000.0,0.001,32.46,2934,1298,0.6933,0.723,3.857,17428.5
165,563747,,0.59441,0.17958,0.000166,0.000699,0.613083,0.011761,0.094173,3.746796,20000.0,0.001,32.72,4372,2097,0.6758,0.7726,3.598,17625.9
166,566781,,0.44985,-0.11172,-0.000288,0.00296,0.705915,0.013184,0.120749,4.101396,26000.0,0.001,32.1,2210,832,0.7265,0.8085,4.47,17720.5
167,571000,,0.49318,-0.02281,-0.000453,0.001265,0.607954,0.010092,0.082877,6.875291,20000.0,0.001,32.97,3028,1199,0.7163,0.8127,3.84,17848.5
168,575411,,0.53806,0.06944,0.001692,0.000951,0.616277,0.011027,0.100909,4.043279,27000.0,0.001,32.57,3194,1225,0.7228,0.8598,3.977,17983.9
169,579854,,0.40864,-0.1828,0.001368,0.000928,0.636257,0.009063,0.084508,4.85902,16000.0,0.001,32.16,3104,1347,0.6974,0.7401,3.859,18122.0
170,583091,0.6525000000000001,0.41536,-0.19664,-0.000508,0.001724,0.677382,0.006445,0.071035,3.34204,21000.0,0.001,32.8,2185,1060,0.6733,0.7298,3.979,18237.2
171,586862,,0.51347,0.02523,0.001334,0.000898,0.622223,0.007294,0.071804,3.796942,18000.0,0.001,33.01,2581,1198,0.683,0.7724,3.593,18351.4
172,590723,,0.3931,-0.23137,-0.000782,0.00101,0.751405,0.008092,0.070345,3.782126,21000.0,0.001,32.94,2639,1230,0.6821,0.7821,4.72,18468.6
173,594701,,0.46484,-0.08227,-0.001761,0.000908,0.584335,0.007704,0.083903,6.66586,19000.0,0.001,32.72,2693,1293,0.6756,0.732,4.065,18590.2
174,599192,,0.40968,-0.19979,-0.002888,0.00068,0.661746,0.007971,0.068326,4.289414,19000.0,0.001,32.67,3064,1435,0.681,0.7448,4.258,18727.7
175,602886,,0.39547,-0.2037,0.000548,0.000887,0.666737,0.011084,0.080528,3.361185,20000.0,0.001,32.14,2484,1218,0.671,0.7893,4.195,18842.6
176,608916,,0.66196,0.31328,0.004058,0.000603,0.56329,0.009665,0.074335,6.047839,23000.0,0.001,32.79,3950,2088,0.6542,0.8816,3.929,19026.5
177,615349,,0.58479,0.15736,-0.002581,0.00046,0.637061,0.007118,0.083073,4.28734,32000.0,0.001,32.38,4060,2381,0.6303,0.7909,4.603,19225.2
178,620369,,0.4331,-0.14813,-0.002505,0.000645,0.694665,0.008715,0.089509,4.505735,33000.0,0.001,32.7,3352,1676,0.6667,0.8055,4.943,19378.8
179,624898,,0.4501,-0.10064,0.003575,0.000707,0.666639,0.008942,0.070132,5.572466,19000.0,0.001,32.5,3123,1414,0.6883,0.8513,4.416,19518.2
180,630111,0.5225000000000001,0.56391,0.12782,0.00127,0.000858,0.667242,0.009888,0.084867,5.759855,22000.0,0.001,32.78,3277,1944,0.6277,0.8187,4.535,19692.4
181,633023,,0.44434,-0.11817,-0.003838,0.001571,0.663694,0.006894,0.095939,3.524249,18000.0,0.001,32.56,2087,833,0.7147,0.8171,4.381,19781.8
182,636994,,0.50707,0.0033,-0.029597,0.001288,0.643989,0.010593,0.081109,5.072964,28000.0,0.001,32.22,2617,1362,0.6577,0.7424,4.25,19905.1
183,642061,,0.45884,-0.0831,0.001267,0.000853,0.646651,0.010821,0.081251,3.230851,23000.0,0.001,32.57,3476,1599,0.6849,0.7838,4.092,20060.7
184,647704,,0.5035,0.00055,-0.000424,0.000631,0.619528,0.009031,0.074358,5.294428,38000.0,0.001,32.53,3809,1842,0.674,0.7901,4.25,20234.2
185,652010,,0.45297,-0.12256,0.001054,0.000977,0.606815,0.00723,0.05604,596.852051,15000.0,0.001,32.52,2979,1335,0.6905,0.7595,3.926,20366.6
186,655573,,0.55057,0.10428,0.000589,0.001153,0.606745,0.009965,0.07326,8.599523,17000.0,0.001,32.22,2497,1074,0.6992,0.8039,3.846,20477.2
187,660299,,0.60161,0.19502,0.000243,0.000791,0.637055,0.010638,0.065089,4.61082,21000.0,0.001,32.62,3095,1639,0.6538,0.7317,3.58,20622.1
188,665101,,0.62726,0.25348,0.006635,0.000863,0.558486,0.011786,0.066321,27.97608,17000.0,0.001,32.74,3336,1474,0.6936,0.8325,3.558,20768.7
189,669362,,0.61753,0.23939,3.8e-05,0.000925,0.590522,0.0104,0.073463,5.393393,16000.0,0.001,31.68,2890,1379,0.677,0.7654,3.492,20903.3
190,674047,0.7,0.68166,0.34734,0.005078,0.000795,0.517619,0.010508,0.060737,28.663826,18000.0,0.001,32.32,3295,1398,0.7021,0.7938,3.355,21065.2
191,679906,,0.44959,-0.09867,0.000272,0.000648,0.591447,0.008019,0.061523,4.583418,16000.0,0.001,32.46,4153,1714,0.7079,0.7849,3.566,21245.7
192,683414,,0.40134,-0.19761,-0.000112,0.001569,0.64199,0.008465,0.063301,4.376698,18000.0,0.001,32.14,2365,1151,0.6726,0.7135,3.454,21354.9
193,688849,,0.46686,-0.06845,-0.003136,0.000672,0.625,0.010021,0.067741,3.924037,16000.0,0.001,32.78,3706,1737,0.6809,0.7218,3.41,21520.7
194,695509,,0.63822,0.26653,0.002824,0.000652,0.573071,0.013675,0.077781,14.71353,15000.0,0.001,32.45,4548,2120,0.6821,0.8121,3.414,21725.9
195,700980,,0.53523,0.06955,0.000197,0.000899,0.631826,0.011102,0.073827,4.984706,15000.0,0.001,33.19,3722,1757,0.6793,0.7717,3.528,21890.8
196,706009,,0.54535,0.0842,-0.002289,0.00091,0.602514,0.006749,0.051292,5.01572,18000.0,0.001,32.67,3478,1559,0.6905,0.7371,3.496,22044.7
197,710259,,0.41562,-0.17693,0.000319,0.000998,0.64599,0.007201,0.055012,8.637322,14000.0,0.001,32.84,3038,1220,0.7135,0.7535,3.83,22174.2
198,715077,,0.50113,-0.00295,0.00101,0.001086,0.557617,0.007668,0.054982,7.966332,15000.0,0.001,33.01,3317,1509,0.6873,0.7824,3.604,22320.2
199,719388,,0.42558,-0.16129,0.00241,0.001075,0.55885,0.007638,0.060563,3.162807,16000.0,0.001,32.49,3180,1139,0.7363,0.8081,4.097,22452.8
200,723773,0.6675,0.55394,0.10487,-0.002687,0.000895,0.492352,0.003285,0.059377,3.414119,17000.0,0.001,33.1,3039,1354,0.6918,0.8101,3.656,22602.4
201,729873,,0.50308,-0.01252,-0.00028,0.000636,0.497299,0.006852,0.061898,7.742418,21000.0,0.001,32.68,4070,2038,0.6663,0.778,3.618,22789.1
202,735128,,0.51141,0.01,-0.005449,0.000802,0.60347,0.005409,0.049453,7.806632,18000.0,0.001,32.84,3502,1761,0.6654,0.762,3.915,22949.2
203,739215,,0.3795,-0.25288,0.001225,0.001469,0.644272,0.00597,0.06606,14.633175,19000.0,0.001,32.41,2788,1307,0.6808,0.6957,4.04,23075.3
204,743387,,0.39951,-0.20405,-0.000556,0.001506,0.623172,0.008614,0.06635,3.256239,16000.0,0.001,32.46,3019,1161,0.7222,0.7424,4.044,23203.8
205,747419,,0.5132,0.02283,0.000393,0.001253,0.588885,0.012671,0.073161,3.43625,19000.0,0.001,32.16,2689,1351,0.6656,0.7415,3.733,23329.2
206,750663,,0.43016,-0.14867,-0.004927,0.001765,0.640812,0.00614,0.062227,2.105798,19000.0,0.001,31.89,2254,998,0.6931,0.7515,4.174,23431.0
207,754011,,0.50103,-0.01966,0.003186,0.001489,0.720314,0.00621,0.058796,4.529409,33000.0,0.001,32.06,2326,1030,0.6931,0.7479,4.017,23535.4
208,756918,,0.44672,-0.10912,0.001209,0.002188,0.62494,0.010835,0.075603,3.628447,21000.0,0.001,32.34,2024,891,0.6943,0.7384,4.075,23625.3
209,761205,,0.5086,0.01652,0.003629,0.000909,0.679932,0.010372,0.059784,3.442903,25000.0,0.001,32.03,2969,1326,0.6913,0.7812,4.036,23759.2
210,765253,0.6649999999999999,0.48692,-0.02607,-0.00127,0.001127,0.599307,0.007788,0.072054,4.308886,18000.0,0.001,32.42,2798,1258,0.6898,0.7927,3.826,23900.2
211,770742,,0.48685,-0.04303,0.00321,0.000867,0.627146,0.006659,0.069795,7.607599,23000.0,0.001,32.61,3832,1665,0.6971,0.7504,3.868,24068.6
212,775361,,0.42116,-0.16532,-0.007878,0.000826,0.629219,0.011581,0.088164,5.155047,30000.0,0.001,32.49,3182,1445,0.6877,0.7352,4.126,24210.7
213,779120,,0.46487,-0.09479,-1e-06,0.001105,0.560869,0.011531,0.080519,3.322711,23000.0,0.001,32.6,2604,1163,0.6913,0.7825,3.865,24326.1
214,784331,,0.50141,-0.01041,0.001255,0.000669,0.584497,0.008037,0.071512,4.287619,16000.0,0.001,32.73,3486,1733,0.6679,0.754,3.832,24485.3
215,788084,,0.51713,0.01881,-0.001038,0.000824,0.580736,0.006624,0.061031,2.939008,20000.0,0.001,32.54,2602,1159,0.6918,0.7712,4.058,24600.6
216,793580,,0.54569,0.08524,0.004033,0.000536,0.602525,0.010991,0.085445,5.739856,24000.0,0.001,32.76,3407,2097,0.619,0.6903,4.13,24768.4
217,796907,,0.40105,-0.20321,0.004863,0.001269,0.493811,0.010563,0.068536,6.943096,27000.0,0.001,33.08,2258,1077,0.6771,0.8206,4.715,24869.0
218,800231,,0.45856,-0.08587,0.002278,0.000944,0.575592,0.0079,0.07554,4.813454,20000.0,0.001,32.81,2219,1113,0.666,0.7631,4.332,24970.3
219,806083,,0.45892,-0.09674,0.001429,0.00055,0.586797,0.007735,0.067297,9.996134,21000.0,0.001,32.99,3820,2040,0.6519,0.7138,4.162,25147.8
220,810310,0.5900000000000001,0.61094,0.22103,0.011247,0.00069,0.507132,0.008389,0.0589,5.350805,25000.0,0.001,32.75,2670,1565,0.6305,0.81,4.671,25293.5
221,814209,,0.42462,-0.14951,-0.001699,0.000782,0.626772,0.006582,0.0677,8.076002,23000.0,0.001,33.22,2552,1355,0.6532,0.731,4.713,25410.9
222,819179,,0.56867,0.11892,0.002912,0.000574,0.519493,0.008272,0.052572,10.839336,18000.0,0.001,32.83,3421,1557,0.6872,0.8441,3.868,25562.3
223,824430,,0.46495,-0.07349,0.010968,0.000742,0.55915,0.00623,0.066902,24.806149,23000.0,0.001,32.78,3456,1803,0.6572,0.7326,3.891,25722.5
224,829699,,0.44184,-0.12959,0.00331,0.00087,0.528548,0.007613,0.064384,20.130693,19000.0,0.001,32.75,3680,1597,0.6974,0.7892,3.996,25883.4
225,832884,,0.45473,-0.10398,2.1e-05,0.001458,0.500859,0.011697,0.076533,9.928356,24000.0,0.001,32.84,2225,968,0.6968,0.7723,3.865,25980.4
226,836591,,0.46739,-0.08044,-0.000826,0.001275,0.51518,0.012048,0.066385,12.139814,17000.0,0.001,32.64,2515,1200,0.677,0.7988,3.893,26094.0
227,840630,,0.54478,0.06898,-0.000304,0.00084,0.575086,0.010101,0.066948,6.522697,41000.0,0.001,32.72,2625,1422,0.6486,0.8195,4.622,26217.4
228,843603,,0.53556,0.06601,0.001114,0.001247,0.51825,0.010239,0.079779,5.093618,19000.0,0.001,33.1,1982,999,0.6649,0.8205,3.988,26307.2
229,848881,,0.56423,0.115,-0.000695,0.00072,0.474599,0.010925,0.074053,9.446534,18000.0,0.001,32.67,3515,1771,0.665,0.8245,3.797,26468.8
230,853336,0.635,0.48087,-0.04264,-0.001609,0.000981,0.55195,0.008749,0.070784,3.627442,25000.0,0.001,32.65,3017,1446,0.676,0.7947,4.061,26621.6
231,857450,,0.44975,-0.10749,-0.007331,0.000837,0.597482,0.007994,0.06933,11.723569,24000.0,0.001,32.41,2821,1301,0.6844,0.7424,4.133,26748.6
232,863717,,0.60963,0.21653,0.000998,0.000378,0.518613,0.007727,0.061276,3.513865,15000.0,0.001,32.54,4264,2011,0.6795,0.7803,3.489,26941.2
233,868398,,0.51477,0.04378,0.001115,0.000604,0.545095,0.007916,0.067905,25.298126,22000.0,0.001,31.79,3122,1567,0.6658,0.7809,3.595,27088.4
234,872123,,0.42044,-0.17801,0.001176,0.001477,0.637904,0.006503,0.070459,2.79365,16000.0,0.001,32.6,2549,1184,0.6828,0.7224,3.901,27202.7
235,877118,,0.51348,0.0171,0.005664,0.000732,0.566903,0.007398,0.05651,3.320971,25000.0,0.001,32.67,3233,1770,0.6462,0.7323,4.002,27355.6
236,882037,,0.52317,0.04083,-0.001201,0.000877,0.476393,0.005924,0.067992,5.059685,27000.0,0.001,32.34,3387,1540,0.6874,0.8729,4.156,27507.7
237,886820,,0.58015,0.15586,0.001737,0.000969,0.479797,0.009662,0.067408,3.798712,26000.0,0.001,32.87,3081,1710,0.6431,0.856,4.171,27653.2
238,891480,,0.43005,-0.13921,-0.001925,0.001083,0.558635,0.005718,0.05511,4.686953,22000.0,0.001,32.45,3065,1603,0.6566,0.761,4.395,27796.9
239,896163,,0.49702,-0.00199,0.001148,0.000633,0.508154,0.016379,0.075832,7.026344,16000.0,0.001,32.91,3003,1688,0.6402,0.8035,4.15,27939.2
240,900781,0.6075,0.43477,-0.13614,0.002635,0.000966,0.616975,0.006726,0.075056,4.826655,26000.0,0.001,32.76,2972,1654,0.6425,0.7311,4.36,28097.0
241,906688,,0.56001,0.11221,-0.004538,0.00074,0.633623,0.009207,0.08142,9.661995,21000.0,0.001,32.29,3736,2179,0.6316,0.7261,4.032,28280.0
242,911080,,0.36787,-0.27757,0.001356,0.001168,0.604597,0.008243,0.075744,2.93584,21000.0,0.001,32.74,2893,1507,0.6575,0.6842,4.205,28414.1
243,916626,,0.58098,0.14821,-0.001294,0.000649,0.602581,0.010214,0.087443,3.979219,21000.0,0.001,32.39,3586,1968,0.6457,0.7855,4.332,28585.4
244,922030,,0.51355,0.01493,0.002051,0.000714,0.583064,0.007988,0.075054,4.176875,18000.0,0.001,33.04,3535,1877,0.6532,0.7586,4.061,28749.0
245,927418,,0.48587,-0.02984,0.002122,0.000677,0.578092,0.011682,0.078791,4.219783,21000.0,0.001,32.99,3509,1887,0.6503,0.762,4.435,28912.3
246,932359,,0.58557,0.15438,0.000147,0.000802,0.554818,0.013595,0.087803,11.761292,27000.0,0.001,32.74,3262,1687,0.6591,0.7943,4.177,29063.2
247,936584,,0.45089,-0.11031,0.002683,0.000647,0.607234,0.010003,0.0697,2.932024,29000.0,0.001,32.87,2777,1456,0.656,0.7465,4.516,29191.8
248,942094,,0.46716,-0.07648,0.000264,0.000688,0.530832,0.007152,0.058771,409.335449,28000.0,0.001,32.66,3573,1945,0.6475,0.7411,4.23,29360.5
249,947164,0.6399999999999999,0.53337,0.05759,0.003376,0.000789,0.539216,0.009328,0.070803,3.52337,28000.0,0.001,32.82,3372,1706,0.664,0.7933,4.208,29532.2
