iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
110,349167,0.5650000000000001,0.43935,-0.13531,0.00905,0.00169,0.683561,0.007209,0.06901,2.785012,18000.0,0.001,32.06,2550,920,0.7349,0.3041,3.497,10846.9
111,352974,,0.51347,0.00372,-0.000381,0.000969,0.715056,0.004192,0.041541,2.192769,15000.0,0.001,31.85,2973,842,0.7793,0.4401,3.423,10966.4
112,355905,,0.51254,0.00688,-0.003013,0.001674,0.658785,0.008096,0.06457,2.59847,14000.0,0.001,32.66,2399,540,0.8163,0.9785,3.468,11056.2
113,359801,,0.47842,-0.06727,-0.001587,0.001272,0.763291,0.008566,0.064432,2.309459,18000.0,0.001,32.55,2890,1014,0.7403,0.3731,3.526,11175.9
114,364832,,0.41108,-0.20636,0.000591,0.00098,0.801321,0.009311,0.096798,2.034687,17000.0,0.001,32.7,3654,1385,0.7251,0.3276,3.506,11329.8
115,368094,,0.36735,-0.28352,-0.003523,0.001284,0.809999,0.009788,0.078274,2.363068,23000.0,0.001,33.03,2563,707,0.7838,0.4732,3.695,11428.5
116,371963,,0.39263,-0.2398,0.003496,0.001545,0.861431,0.004544,0.071465,2.191417,24000.0,0.001,32.72,2898,979,0.7475,0.3943,3.893,11546.8
117,375425,,0.29869,-0.43947,-0.018955,0.001084,0.754844,0.006012,0.073599,5.270397,19000.0,0.001,32.87,2623,847,0.7559,0.4169,3.831,11652.1
118,378895,,0.4716,-0.10309,0.001687,0.001421,0.752108,0.005463,0.082297,2.383569,16000.0,0.001,32.4,2723,755,0.7829,0.5648,3.725,11759.2
119,381397,,0.4529,-0.09897,-0.008412,0.001459,0.691,0.007168,0.076469,2.033043,15000.0,0.001,32.65,1898,612,0.7562,0.5495,3.564,11835.9
120,383104,0.5875,0.34883,-0.32456,-0.010188,0.002439,0.706906,0.010024,0.079591,2.933361,13000.0,0.001,32.85,1387,328,0.8087,0.5291,4.233,11899.4
121,387842,,0.5917,0.15888,0.018713,0.000931,0.665329,0.007889,0.075384,5.218652,15000.0,0.001,32.53,3479,1267,0.733,0.508,3.417,12045.1
122,391976,,0.47668,-0.06298,0.001125,0.000926,0.741198,0.009383,0.082943,8.584057,19000.0,0.001,32.75,2993,1149,0.7226,0.5395,3.744,12171.4
123,395272,,0.42202,-0.21387,-0.004012,0.001677,0.712738,0.007802,0.076956,4.340826,23000.0,0.001,32.67,2395,909,0.7249,0.3825,3.678,12272.3
124,399962,,0.53008,0.03106,-0.000762,0.000962,0.748996,0.005635,0.085512,2.881195,15000.0,0.001,32.32,3380,1318,0.7195,0.4667,3.636,12417.4
125,402624,,0.35,-0.32017,-0.002618,0.001494,0.751645,0.008091,0.101584,2.66852,16000.0,0.001,32.7,2019,651,0.7562,0.4826,4.074,12498.8
126,406571,,0.43353,-0.14009,-0.001993,0.001149,0.750867,0.004014,0.062998,2.889837,17000.0,0.001,32.86,2972,983,0.7515,0.4729,3.902,12619.0
127,409566,,0.47914,-0.04173,-0.000431,0.001242,0.710092,0.004663,0.053664,2.945597,16000.0,0.001,32.47,2220,783,0.7393,0.6389,3.603,12711.2
128,412733,,0.4726,-0.07907,-0.002899,0.001412,0.728126,0.00373,0.050379,1.884703,17000.0,0.001,32.35,2394,781,0.754,0.5319,3.767,12809.1
129,415551,,0.37979,-0.26309,0.003186,0.001558,0.781717,0.011903,0.088542,2.167554,18000.0,0.001,32.72,2145,681,0.759,0.8105,4.243,12895.3
130,419109,0.5325,0.44841,-0.11827,-0.002687,0.001399,0.736964,0.005973,0.065883,2.496658,20000.0,0.001,32.68,2438,1128,0.6837,0.4752,3.917,13017.8
131,422467,,0.48631,-0.04314,0.003045,0.001503,0.72834,0.006893,0.073315,4.414321,22000.0,0.001,31.95,2232,1134,0.6631,0.3322,4.149,13122.9
132,425252,,0.39254,-0.20796,-0.002718,0.001202,0.607942,0.006509,0.063725,5.433672,18000.0,0.001,32.59,1976,817,0.7075,0.5177,3.912,13208.4
133,428290,,0.49817,-0.00948,0.002683,0.00162,0.621052,0.005209,0.074085,3.16934,16000.0,0.001,32.86,2368,678,0.7774,0.646,4.07,13300.8
134,432233,,0.40841,-0.17741,0.00291,0.000838,0.723823,0.004008,0.050146,4.162308,16000.0,0.001,31.9,2808,1143,0.7107,0.4097,3.986,13424.4
135,436387,,0.55198,0.09169,-0.004904,0.001413,0.584516,0.007086,0.063942,2.085528,20000.0,0.001,32.23,2885,1277,0.6932,0.4806,3.545,13553.3
136,439443,,0.29962,-0.40857,-0.002632,0.001207,0.584995,0.008395,0.07115,11.782104,20000.0,0.001,32.94,2441,623,0.7967,0.3859,4.048,13646.1
137,442267,,0.50545,-0.01359,-0.000379,0.001717,0.521811,0.010465,0.070426,2.912634,18000.0,0.001,32.23,2121,711,0.7489,0.5795,3.566,13733.8
138,445334,,0.48048,-0.07855,-0.001748,0.001529,0.550027,0.008186,0.064047,4.130437,14000.0,0.001,32.54,2349,726,0.7639,0.545,3.628,13828.0
139,448721,,0.61086,0.17736,-0.003523,0.001775,0.469169,0.012613,0.075187,4.942063,17000.0,0.001,32.55,2560,835,0.7541,0.5901,3.791,13932.1
