iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
103,244756,,0.45217,-0.10625,-0.005287,0.001241,0.360425,0.005839,0.045863,10.004142,11000.0,0.001,33.57,2619,482,0.8446,0.7253,2.285,7337.1
104,247727,,0.38408,-0.23923,-0.00441,0.001173,0.41309,0.00592,0.027123,2.331313,12000.0,0.001,33.39,2428,551,0.815,0.6834,2.391,7426.1
105,249730,,0.42759,-0.15815,-0.001891,0.001844,0.398186,0.003536,0.016303,2.713237,7000.0,0.001,33.12,1881,130,0.9354,0.8158,2.351,7486.6
106,252582,,0.44509,-0.12592,0.002022,0.001929,0.378933,0.003585,0.028759,3.916228,10000.0,0.001,33.95,2414,446,0.8441,0.7276,2.204,7570.6
107,254617,,0.29412,-0.4356,-0.001615,0.001794,0.525883,0.001102,0.031741,3.598025,13000.0,0.001,33.09,1766,277,0.8644,0.734,2.773,7632.1
108,257290,,0.38344,-0.24293,-0.002874,0.001165,0.426035,0.005596,0.040053,2.101449,12000.0,0.001,33.69,2308,373,0.8609,0.7012,2.57,7711.5
109,259815,,0.42537,-0.16815,-0.002598,0.001621,0.372494,0.007002,0.038057,3.011455,9000.0,0.001,33.52,2163,370,0.8539,0.7389,2.297,7786.8
110,262235,0.4875,0.4218,-0.17883,-0.001353,0.002147,0.377168,0.00232,0.02218,2.876407,12000.0,0.001,33.16,2178,250,0.897,0.7355,2.482,7868.6
111,265995,,0.44377,-0.12432,-0.001808,0.00142,0.344611,0.007718,0.039612,6.791589,10000.0,0.001,33.2,3206,562,0.8508,0.781,2.217,7981.8
112,268291,,0.27366,-0.46805,-0.002716,0.00151,0.372096,0.005309,0.031829,4.753638,10000.0,0.001,33.66,1972,332,0.8559,0.6959,2.484,8050.0
113,270770,,0.37298,-0.27222,-0.004999,0.001759,0.322691,0.00452,0.031541,2.020241,10000.0,0.001,33.39,2241,246,0.9011,0.7523,2.459,8124.3
114,273366,,0.36356,-0.29246,-0.001833,0.001168,0.315379,0.003651,0.033248,4.673119,10000.0,0.001,33.59,2264,340,0.8694,0.7421,2.282,8201.6
115,275756,,0.45873,-0.10643,-0.001778,0.002151,0.310019,0.006715,0.025885,2.7748,9000.0,0.001,33.78,2056,342,0.8574,0.7564,2.256,8272.4
116,278541,,0.45267,-0.09329,-0.001359,0.001565,0.261699,0.002907,0.038602,6.142032,9000.0,0.001,32.95,2357,436,0.8439,0.7611,2.292,8356.9
117,280476,,0.35886,-0.29063,-0.006853,0.00167,0.300942,0.007536,0.031261,2.879833,9000.0,0.001,33.84,1775,168,0.9135,0.7838,2.589,8414.1
118,283258,,0.45936,-0.09916,-0.001122,0.00158,0.349991,0.008146,0.038627,5.519136,17000.0,0.001,33.38,2382,408,0.8538,0.7119,2.516,8497.5
119,285831,,0.51987,0.0316,-0.008315,0.002066,0.27033,0.010989,0.036916,57.569443,11000.0,0.001,34.09,2267,314,0.8783,0.8022,2.225,8572.9
120,290078,0.49749999999999994,0.54411,0.0761,-0.005167,0.001137,0.296411,0.006897,0.033854,16.704731,10000.0,0.001,34.15,3532,723,0.8301,0.7432,2.107,8705.7
121,292891,,0.38034,-0.24611,-0.001309,0.001929,0.341055,0.007618,0.032011,4.812027,12000.0,0.001,33.86,2423,398,0.8589,0.7303,2.565,8788.8
122,295880,,0.47126,-0.05465,-0.000158,0.001489,0.271169,0.002838,0.024605,3.045218,9000.0,0.001,33.72,2759,238,0.9206,0.8005,2.294,8877.5
123,298366,,0.36787,-0.27384,0.001376,0.00161,0.302971,0.007844,0.037659,3.247148,9000.0,0.001,33.07,2249,245,0.9018,0.7734,2.572,8952.6
124,300770,,0.49407,-0.02207,0.000588,0.001983,0.269334,0.008688,0.042478,2.547207,10000.0,0.001,33.29,2172,240,0.9005,0.8136,2.28,9024.9
125,303559,,0.53078,0.05746,0.000164,0.001254,0.295323,0.007054,0.024969,2.783139,10000.0,0.001,33.54,2380,417,0.8509,0.7596,2.129,9108.1
126,306059,,0.39156,-0.22973,-0.000338,0.001846,0.358406,0.005587,0.035371,1.972142,10000.0,0.001,33.84,2350,158,0.937,0.8198,2.522,9181.9
127,308481,,0.50682,0.00302,-0.000342,0.00195,0.348567,0.002136,0.017202,2.179422,15000.0,0.001,33.69,2092,338,0.8609,0.788,2.277,9253.9
128,310984,,0.40412,-0.20354,0.001735,0.001595,0.414648,0.004921,0.02995,2.957973,10000.0,0.001,33.04,2204,307,0.8777,0.7313,2.435,9329.6
129,314656,,0.45063,-0.11403,0.000179,0.001407,0.357776,0.003852,0.026221,2.352181,10000.0,0.001,33.34,3152,528,0.8565,0.7681,2.235,9439.8
130,316645,0.5,0.48887,-0.02637,-0.005045,0.001837,0.34299,0.003187,0.035501,2.113032,9000.0,0.001,34.12,1761,236,0.8818,0.7869,2.385,9506.3
131,319986,,0.46417,-0.09852,-0.00918,0.001219,0.404697,0.003865,0.022569,3.005836,16000.0,0.001,33.83,2738,611,0.8176,0.6978,2.491,9605.1
132,322922,,0.49204,-0.03295,-0.002168,0.001555,0.331483,0.008211,0.030563,1.778291,12000.0,0.001,34.1,2550,394,0.8662,0.7704,2.266,9691.2
133,325978,,0.47561,-0.05965,-0.001392,0.001382,0.375583,0.001997,0.018524,2.07199,9000.0,0.001,33.38,2609,455,0.8515,0.7204,2.336,9782.8
134,329597,,0.5289,0.03531,0.000393,0.000846,0.361115,0.001716,0.019186,3.105991,15000.0,0.001,34.32,2978,649,0.8211,0.7236,2.233,9888.2
135,332639,,0.48141,-0.05071,-0.005861,0.000879,0.332657,0.012173,0.052582,2.882063,11000.0,0.001,33.93,2639,411,0.8652,0.7855,2.24,9977.9
136,334615,,0.30568,-0.3828,-0.002913,0.00192,0.43889,0.009169,0.052548,4.602076,14000.0,0.001,33.93,1710,274,0.8619,0.7631,2.648,10036.2
137,337484,,0.3469,-0.32278,-0.001572,0.001325,0.406053,0.004953,0.040863,4.937488,14000.0,0.001,33.76,2521,356,0.8763,0.6937,2.662,10121.2
138,339765,,0.46636,-0.08118,-0.003342,0.001392,0.368839,0.006431,0.039185,2.054856,11000.0,0.001,33.74,1952,337,0.8528,0.7132,2.402,10188.8
139,341026,,0.34325,-0.32324,-0.002789,0.00254,0.393409,0.000916,0.01233,2.086108,10000.0,0.001,33.6,1147,122,0.9039,0.8041,2.615,10226.3
140,342754,0.4875,0.41759,-0.189,0.004061,0.003721,0.345134,0.002935,0.022693,1.68197,11000.0,0.001,33.18,1550,186,0.8929,0.7713,2.528,10287.0
141,345243,,0.47304,-0.05248,-0.001522,0.002092,0.412613,0.00784,0.040881,4.443353,10000.0,0.001,33.1,2137,360,0.8558,0.7594,2.44,10362.3
142,348913,,0.51545,0.01948,0.001328,0.001082,0.379182,0.001534,0.019252,3.659833,14000.0,0.001,32.87,3193,485,0.8681,0.7623,2.328,10473.9
143,351403,,0.36976,-0.27525,-0.007082,0.001459,0.417384,0.0061,0.039745,3.969952,11000.0,0.001,33.36,2106,392,0.8431,0.756,2.312,10548.6
144,354307,,0.39295,-0.23547,-0.002509,0.002143,0.446944,0.002162,0.025887,2.169603,14000.0,0.001,33.69,2552,360,0.8764,0.7769,2.409,10634.8
145,357884,,0.42468,-0.15511,-0.000181,0.001435,0.45872,0.001827,0.014629,3.223511,14000.0,0.001,33.35,3014,571,0.8407,0.6757,2.393,10742.0
146,360686,,0.42333,-0.16771,-0.002822,0.001652,0.385641,0.002613,0.025477,5.463828,11000.0,0.001,33.11,2387,423,0.8495,0.7079,2.279,10826.7
147,362395,,0.3971,-0.20937,-0.003318,0.002732,0.396808,0.001746,0.015294,2.160047,9000.0,0.001,33.0,1489,228,0.8672,0.7337,2.347,10878.5
148,364887,,0.40669,-0.21548,-0.000241,0.001466,0.398718,0.001848,0.022153,1.694308,11000.0,0.001,34.08,2187,313,0.8748,0.7824,2.406,10951.6
149,368538,,0.46544,-0.05953,-0.002485,0.001007,0.36137,0.005097,0.028867,2.029858,11000.0,0.001,33.81,3156,503,0.8625,0.8014,2.335,11059.6
150,372008,0.51,0.48407,-0.05179,-0.003732,0.000961,0.335965,0.005486,0.02923,11.840549,10000.0,0.001,33.74,2932,546,0.843,0.75,2.269,11170.9
151,374282,,0.35376,-0.30879,0.000107,0.002097,0.399951,0.001735,0.022623,1.708165,11000.0,0.001,32.94,2046,236,0.8966,0.7589,2.585,11239.9
152,377354,,0.52937,0.04383,-0.002013,0.001336,0.285216,0.004881,0.034722,2.701524,9000.0,0.001,34.09,2850,230,0.9253,0.8354,2.199,11330.0
153,380173,,0.39745,-0.22284,-0.027498,0.00116,0.395,0.00601,0.027627,4.293703,10000.0,0.001,33.81,2355,472,0.833,0.6985,2.404,11413.4
154,382155,,0.46146,-0.09112,-0.002274,0.002627,0.328564,0.004325,0.039026,2.539524,13000.0,0.001,33.65,1818,172,0.9136,0.8186,2.381,11472.3
155,384749,,0.42572,-0.16493,0.001491,0.001676,0.381657,0.003257,0.02521,9.023402,10000.0,0.001,33.69,2131,471,0.819,0.7184,2.385,11549.3
156,386605,,0.36346,-0.28311,-0.001445,0.001977,0.353758,0.004889,0.027257,7.002458,11000.0,0.001,33.33,1616,248,0.867,0.6768,2.385,11605.0
157,389438,,0.42583,-0.16959,-0.000291,0.001575,0.355375,0.003817,0.027633,2.184115,12000.0,0.001,33.74,2330,511,0.8201,0.7282,2.443,11689.0
