iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
91,274457,,0.43996,-0.13643,0.000338,0.002653,0.836793,0.003371,0.044664,1.830432,17000.0,0.001,68.42,1808,605,0.7493,0.6727,3.595,4161.4
92,278335,,0.41531,-0.18921,-0.004207,0.001113,0.862856,0.004928,0.037431,2.629212,17000.0,0.001,66.08,2808,1078,0.7226,0.6281,3.399,4220.1
93,281363,,0.41903,-0.19182,-0.00156,0.002045,0.903662,0.003645,0.061606,6.24138,17000.0,0.001,68.15,2240,796,0.7378,0.7124,3.73,4264.6
94,284899,,0.40454,-0.19361,-0.001106,0.001385,0.886314,0.009894,0.097266,2.533613,16000.0,0.001,67.29,2438,1106,0.6879,0.6907,3.513,4317.1
95,288279,,0.36362,-0.29059,-3.2e-05,0.002109,0.856022,0.003871,0.070691,2.022636,22000.0,0.001,67.78,2385,1003,0.704,0.7032,3.571,4367.0
96,293964,,0.48764,-0.01542,-0.00025,0.000448,0.802398,0.008817,0.095417,3.718442,18000.0,0.001,68.08,3965,1728,0.6965,0.7911,3.621,4450.5
97,297170,,0.50562,0.00738,-0.002705,0.001244,0.76672,0.006024,0.065905,3.215528,15000.0,0.001,68.44,2363,851,0.7352,0.8539,3.72,4497.4
98,300119,,0.34577,-0.32002,-0.003667,0.00116,0.756307,0.008448,0.081706,3.476288,16000.0,0.001,66.8,2276,681,0.7697,0.7704,4.115,4541.5
99,305258,,0.5934,0.16476,-0.001044,0.000876,0.721217,0.009498,0.098507,6.822304,13000.0,0.001,68.05,3493,1654,0.6786,0.7586,3.467,4617.1
100,308976,0.6775,0.41985,-0.16967,-0.010742,0.00079,0.75249,0.006396,0.064815,1.790513,19000.0,0.001,67.26,2670,1056,0.7166,0.6926,3.827,4684.2
101,313949,,0.50836,-0.01191,0.004168,0.000837,0.708721,0.007705,0.077847,3.823076,19000.0,0.001,68.25,3516,1465,0.7059,0.7722,3.603,4757.1
102,318713,,0.53401,0.06106,-1.5e-05,0.000745,0.785296,0.006936,0.071507,2.119623,15000.0,0.001,66.45,3177,1595,0.6658,0.7375,3.594,4828.8
103,321930,,0.49326,-0.01177,-0.004222,0.001112,0.730907,0.005275,0.046027,1.849358,15000.0,0.001,66.43,2278,947,0.7064,0.7325,3.591,4877.2
104,325349,,0.52122,0.04445,-0.001024,0.001164,0.647952,0.003924,0.044334,1.526864,19000.0,0.001,65.96,2501,926,0.7298,0.7452,3.521,4929.0
