iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
73,229146,,0.37906,-0.23947,-0.001616,0.001436,1.045355,0.004226,0.053504,2.22214,282.353,0.05667,36.52,1995,713,0.7367,0.7981,3.606,6447.7
74,231818,,0.30922,-0.42109,-0.00306,0.001782,1.143463,0.005265,0.074263,2.291344,600.0,0.05333,35.52,1881,799,0.7019,0.6459,4.169,6522.9
75,234768,,0.45067,-0.11794,-0.003794,0.001147,0.973805,0.003764,0.063043,8.902312,340.0,0.05,35.83,2128,830,0.7194,0.7509,3.445,6605.3
76,237378,,0.3389,-0.34803,-0.004725,0.001833,0.951215,0.006505,0.068338,1.855867,428.571,0.04667,36.58,1942,676,0.7418,0.7324,3.652,6676.6
77,240257,,0.34414,-0.3395,4.9e-05,0.001372,0.967947,0.003798,0.03228,1.86869,484.615,0.04333,36.35,2111,776,0.7312,0.6834,3.744,6755.8
78,244656,,0.50816,0.00102,0.002263,0.000827,0.922825,0.004529,0.094227,2.82687,450.0,0.04,35.79,3083,1324,0.6996,0.6841,3.391,6878.8
79,248879,,0.38226,-0.2477,-0.000212,0.000839,1.040277,0.003487,0.035681,1.875795,600.0,0.03667,36.2,2984,1247,0.7053,0.6205,3.883,6995.4
80,251153,0.7025,0.361,-0.30461,-0.001427,0.001803,0.88718,0.006861,0.052258,3.508113,330.0,0.03333,36.5,1771,511,0.7761,0.7619,3.555,7073.3
81,255025,,0.45218,-0.11303,0.00358,0.000876,0.949546,0.004122,0.050907,2.549001,466.667,0.03,36.57,2828,1052,0.7289,0.6919,3.579,7179.2
82,258880,,0.40052,-0.20685,-0.002226,0.000873,0.871714,0.002232,0.039527,2.330118,525.0,0.02667,36.29,2808,1055,0.7269,0.6985,3.521,7285.4
83,263271,,0.48798,-0.03169,0.000701,0.000819,0.86344,0.006585,0.050742,3.016663,771.429,0.02333,36.49,3119,1280,0.709,0.7663,3.31,7405.8
84,266035,,0.3012,-0.391,-0.006151,0.001435,0.865933,0.011153,0.101257,2.283525,850.0,0.02,36.3,2097,675,0.7565,0.7128,3.61,7482.0
85,268690,,0.40178,-0.21289,-0.004887,0.00234,0.765117,0.006857,0.116069,2.199493,1080.0,0.01667,36.38,2057,606,0.7724,0.7663,3.636,7554.9
86,271204,,0.45575,-0.10869,-3.9e-05,0.002077,0.805818,0.004304,0.029938,1.800884,1200.0,0.01333,36.47,1883,639,0.7466,0.7342,3.373,7623.9
87,274589,,0.40301,-0.20694,-0.000796,0.00144,0.770873,0.008491,0.074333,2.599328,1400.0,0.01,35.52,2477,916,0.73,0.6921,3.356,7719.2
88,278310,,0.50729,-0.00735,-0.012089,0.001256,0.713663,0.004708,0.055816,1.894431,2100.0,0.00667,36.63,2840,889,0.7616,0.7394,3.442,7820.8
89,281660,,0.31451,-0.39488,-0.006611,0.001121,0.782222,0.00554,0.048445,1.866402,4200.0,0.00333,35.44,2522,836,0.751,0.6311,3.711,7915.4
90,285129,0.6425,0.41281,-0.20596,-0.00366,0.001093,0.796466,0.014947,0.09013,5.473824,18000.0,0.001,35.13,2583,894,0.7429,0.713,3.843,8029.8
91,289239,,0.3524,-0.29499,-0.004884,0.000823,0.800778,0.010168,0.085374,4.594944,18000.0,0.001,36.34,3014,1104,0.7319,0.6979,3.686,8142.9
92,292767,,0.47999,-0.04725,-0.003178,0.001097,0.754503,0.002225,0.044457,1.841419,14000.0,0.001,35.89,2623,913,0.7418,0.7166,3.364,8241.2
93,295981,,0.40518,-0.19637,0.001309,0.001437,0.794707,0.004596,0.043885,2.472816,16000.0,0.001,35.58,2446,776,0.7592,0.7181,3.719,8331.6
94,299203,,0.37009,-0.25548,-0.001853,0.00097,0.724534,0.0022,0.031978,3.097548,14000.0,0.001,35.81,2509,721,0.7768,0.7179,3.481,8421.6
95,301889,,0.44544,-0.11973,-0.002774,0.001258,0.661131,0.00724,0.072625,2.369416,13000.0,0.001,36.21,2038,656,0.7565,0.7956,3.333,8495.7
96,304738,,0.38321,-0.24409,-0.007758,0.001449,0.719044,0.007244,0.081172,22.609562,16000.0,0.001,36.1,2199,658,0.7697,0.7502,3.547,8574.7
97,308230,,0.46191,-0.09494,-0.005641,0.0012,0.703426,0.006631,0.074952,2.839254,18000.0,0.001,36.43,2565,935,0.7329,0.7398,3.257,8670.5
98,311913,,0.47278,-0.07845,-0.000563,0.001081,0.685578,0.010814,0.083976,4.709772,15000.0,0.001,36.2,2866,825,0.7765,0.781,3.402,8772.3
99,316406,,0.46902,-0.08116,0.002809,0.000952,0.693247,0.006771,0.07152,2.427369,15000.0,0.001,36.59,3280,1221,0.7287,0.7316,3.26,8895.1
100,321115,0.635,0.55616,0.10731,-0.002202,0.000903,0.655111,0.004888,0.045032,2.155843,14000.0,0.001,36.59,3525,1192,0.7473,0.7964,3.228,9038.3
101,322790,,0.41135,-0.18821,-0.008954,0.003644,0.656,0.01057,0.057038,2.646343,11000.0,0.001,35.88,1373,310,0.8158,0.7876,3.507,9085.0
102,326759,,0.38746,-0.24982,0.001991,0.001334,0.661621,0.012264,0.081868,3.355479,12000.0,0.001,36.58,2999,978,0.7541,0.7452,3.523,9193.5
103,329851,,0.4568,-0.09716,-0.003043,0.002672,0.730934,0.008351,0.092063,2.842561,15000.0,0.001,36.72,2405,695,0.7758,0.8037,3.577,9277.7
104,333518,,0.45651,-0.10693,-0.002844,0.002254,0.702742,0.008829,0.076772,2.012239,14000.0,0.001,36.44,2650,1025,0.7211,0.7491,3.366,9378.3
105,336723,,0.2638,-0.49913,-0.013494,0.001312,0.788001,0.008051,0.053385,3.530419,17000.0,0.001,36.04,2396,817,0.7457,0.6578,3.868,9467.3
106,340006,,0.47448,-0.07765,-0.002664,0.001315,0.731706,0.004742,0.044384,2.045014,13000.0,0.001,36.35,2329,962,0.7077,0.7502,3.426,9557.6
107,342764,,0.43508,-0.14214,-0.002436,0.001934,0.728938,0.002419,0.048745,4.090034,12000.0,0.001,36.61,2055,711,0.743,0.7405,3.497,9633.0
108,345089,,0.3314,-0.35074,-0.012897,0.002122,0.751353,0.003711,0.073654,2.975389,13000.0,0.001,36.69,1794,539,0.769,0.7219,3.831,9696.4
109,348834,,0.57447,0.13656,-0.002243,0.001288,0.664154,0.007004,0.054006,3.059458,18000.0,0.001,36.67,2809,944,0.7485,0.7738,3.39,9798.6
110,351597,0.6300000000000001,0.47559,-0.06784,-0.004318,0.002301,0.595709,0.007795,0.05753,1.796184,13000.0,0.001,36.57,2206,565,0.7961,0.7847,3.345,9888.0
111,355120,,0.41505,-0.185,-0.003419,0.001283,0.685371,0.005484,0.072403,3.63023,13000.0,0.001,36.65,2683,848,0.7598,0.7315,3.598,9984.1
112,357798,,0.41112,-0.19852,-9.5e-05,0.002279,0.678611,0.007202,0.048262,3.994684,16000.0,0.001,36.64,2164,522,0.8057,0.7205,3.686,10057.2
113,360106,,0.42292,-0.17201,0.003824,0.002437,0.635346,0.010216,0.058525,7.132449,14000.0,0.001,36.77,1880,436,0.8117,0.7737,3.813,10120.0
114,362523,,0.38464,-0.20949,-0.003635,0.002409,0.68108,0.011522,0.078342,4.680511,14000.0,0.001,36.36,1920,505,0.7918,0.7497,3.946,10186.5
115,365100,,0.37879,-0.25882,-0.009066,0.002624,0.701411,0.00611,0.065797,3.344983,20000.0,0.001,36.75,1937,648,0.7493,0.7159,3.827,10256.6
116,369676,,0.43396,-0.1472,-0.003043,0.000737,0.701008,0.012523,0.073785,4.515603,13000.0,0.001,36.02,3364,1220,0.7339,0.7306,3.515,10383.7
117,372721,,0.38984,-0.23275,-0.003702,0.001428,0.722786,0.011873,0.075205,2.328374,16000.0,0.001,36.74,2416,637,0.7914,0.7632,3.719,10466.6
118,375559,,0.33429,-0.33362,-0.009239,0.001456,0.729251,0.010634,0.081964,3.344771,16000.0,0.001,36.41,2278,568,0.8004,0.7459,3.876,10544.6
119,377818,,0.46563,-0.07254,-0.001004,0.001986,0.692415,0.007254,0.049155,3.26166,13000.0,0.001,36.87,1748,519,0.7711,0.7732,3.724,10605.8
120,382096,0.6575000000000001,0.35727,-0.17106,0.00061,0.000841,0.700483,0.0134,0.069802,3.076867,17000.0,0.001,36.51,3162,1123,0.7379,0.6968,3.533,10737.6
121,386644,,0.51055,0.01528,0.000461,0.000851,0.696753,0.011628,0.077836,3.058799,16000.0,0.001,36.77,3328,1228,0.7305,0.7456,3.487,10861.3
122,389662,,0.42895,-0.14432,0.000549,0.001244,0.676865,0.008037,0.053251,6.587295,14000.0,0.001,36.22,2221,805,0.734,0.7257,3.627,10944.7
123,391636,,0.42579,-0.16813,-0.006105,0.003674,0.605058,0.009453,0.06731,3.14719,15000.0,0.001,36.75,1447,535,0.7301,0.7845,3.641,10998.4
124,395651,,0.50202,-0.00537,-0.005929,0.001187,0.61204,0.021687,0.090098,4.175193,14000.0,0.001,36.41,2830,1193,0.7035,0.7492,3.483,11108.7
125,399172,,0.33074,-0.33438,-0.002347,0.000939,0.504628,0.009781,0.066558,2.834152,14000.0,0.001,37.06,2721,808,0.771,0.7659,3.911,11203.7
126,402667,,0.53146,0.05264,0.000376,0.000982,0.566677,0.008892,0.06364,14.643809,16000.0,0.001,36.32,2492,1011,0.7114,0.7648,3.717,11300.0
127,406549,,0.4645,-0.07755,0.002276,0.000807,0.503453,0.011439,0.069152,2.847456,15000.0,0.001,36.75,2745,1145,0.7057,0.7176,3.618,11405.6
128,409575,,0.50202,-0.0183,-0.001844,0.001254,0.4601,0.005068,0.066009,2.539334,13000.0,0.001,36.39,2149,885,0.7083,0.8054,3.714,11488.8
129,414466,,0.46517,-0.07227,0.004825,0.000702,0.480743,0.007606,0.066054,2.837693,15000.0,0.001,36.13,3408,1491,0.6957,0.792,3.651,11624.1
130,418106,0.6799999999999999,0.54784,0.11565,-0.002125,0.001003,0.433003,0.008077,0.0791,3.49047,16000.0,0.001,36.72,2633,1015,0.7218,0.7889,3.769,11740.4
131,423753,,0.6792,0.35239,0.005563,0.000489,0.446369,0.007342,0.074225,3.555552,14000.0,0.001,36.15,3713,1942,0.6566,0.8207,3.522,11896.6
132,429057,,0.62907,0.24027,3.7e-05,0.00057,0.46747,0.007688,0.067567,3.437595,21000.0,0.001,36.12,3445,1867,0.6485,0.7521,3.837,12043.5
133,432028,,0.51822,0.04162,-0.001499,0.001146,0.422263,0.006455,0.068733,2.455964,17000.0,0.001,36.57,1985,994,0.6663,0.8032,3.994,12124.7
134,435745,,0.48556,-0.02888,4e-06,0.00103,0.48687,0.004436,0.05217,3.963211,16000.0,0.001,36.38,2523,1202,0.6773,0.7671,3.999,12226.9
