iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
107,323559,,0.30897,-0.40294,0.004507,0.000826,0.718937,0.0058,0.037527,4.16319,22000.0,0.001,32.12,2892,1512,0.6567,0.7033,4.05,10309.8
108,327920,,0.35038,-0.32111,-0.000331,0.000672,0.790354,0.00702,0.054812,3.064193,21000.0,0.001,31.24,2830,1539,0.6477,0.6589,4.242,10449.4
109,332225,,0.29776,-0.41888,0.001419,0.000516,0.730958,0.005807,0.053709,4.116488,24000.0,0.001,32.1,2924,1389,0.678,0.6849,4.063,10583.5
110,336553,0.6025,0.32039,-0.36522,0.000143,0.000583,0.799362,0.007871,0.041643,3.903301,19000.0,0.001,31.74,2810,1526,0.6481,0.7134,4.191,10738.5
111,338858,,0.33159,-0.34317,-0.021254,0.002058,0.726822,0.003261,0.040707,2.8268,30000.0,0.001,30.71,1494,819,0.6459,0.7105,4.561,10813.6
112,342837,,0.42836,-0.15619,-0.006256,0.000657,0.66529,0.004668,0.066162,5.414949,18000.0,0.001,32.33,2541,1446,0.6373,0.7749,4.082,10936.7
113,346914,,0.32334,-0.35738,-5.2e-05,0.000551,0.784709,0.005162,0.042545,4.41685,21000.0,0.001,32.33,2653,1432,0.6494,0.6782,4.487,11062.8
114,351466,,0.39809,-0.22223,-0.00121,0.000919,0.716397,0.004986,0.048378,4.090893,19000.0,0.001,31.36,2879,1681,0.6314,0.7302,4.479,11208.0
115,355364,,0.33921,-0.31603,-0.000179,0.000559,0.771866,0.004019,0.054409,3.471825,22000.0,0.001,32.31,2477,1429,0.6342,0.6838,4.373,11328.6
116,360284,,0.33703,-0.34712,-0.001115,0.000513,0.737963,0.006505,0.056433,3.251231,24000.0,0.001,32.59,3190,1738,0.6473,0.7355,3.941,11479.6
117,364371,,0.34916,-0.29995,0.000955,0.000743,0.753685,0.003031,0.03277,4.707244,17000.0,0.001,32.24,2705,1390,0.6606,0.7359,3.971,11606.4
118,369979,,0.35571,-0.31331,-0.000474,0.000488,0.705338,0.005634,0.048573,3.530429,30000.0,0.001,32.35,3655,1961,0.6508,0.7226,4.051,11779.8
119,373408,,0.27544,-0.45083,0.000405,0.00068,0.835754,0.005392,0.027932,3.857209,19000.0,0.001,32.21,2308,1129,0.6715,0.7101,4.062,11886.2
120,377254,0.6199999999999999,0.32564,-0.37613,0.0107,0.000509,0.802437,0.00416,0.033378,2.470619,17000.0,0.001,32.0,2622,1232,0.6803,0.7079,4.125,12024.9
121,383992,,0.42639,-0.15126,-0.00306,0.000289,0.726375,0.0065,0.053106,2.278268,23000.0,0.001,32.36,4238,2508,0.6282,0.6693,3.945,12233.1
122,386500,,0.30387,-0.41263,-0.004007,0.000978,0.692211,0.005744,0.058279,3.391995,19000.0,0.001,31.96,1792,724,0.7122,0.7485,4.083,12311.6
123,390630,,0.40371,-0.21205,0.004421,0.000977,0.638385,0.005552,0.050259,2.773103,17000.0,0.001,32.5,2798,1340,0.6762,0.7918,3.866,12438.7
124,393800,,0.32737,-0.36152,-0.000648,0.001027,0.691574,0.006765,0.043914,2.824719,21000.0,0.001,32.62,2075,1103,0.6529,0.6616,4.026,12535.9
125,399194,,0.3244,-0.38442,0.000314,0.000527,0.695876,0.007776,0.067547,2.679156,19000.0,0.001,32.11,3425,1977,0.634,0.6707,3.984,12703.9
126,402471,,0.29468,-0.41958,-0.002429,0.001069,0.757155,0.00776,0.046069,4.110058,22000.0,0.001,31.94,2115,1170,0.6438,0.6464,4.257,12806.6
127,408409,,0.44469,-0.12145,0.000927,0.000445,0.669382,0.005034,0.052781,3.773525,16000.0,0.001,31.58,3917,2029,0.6588,0.7771,3.827,12994.6
128,411920,,0.39893,-0.20867,0.00099,0.000998,0.678393,0.008283,0.053992,3.384079,13000.0,0.001,32.05,2422,1097,0.6883,0.8158,3.803,13104.1
129,417435,,0.41656,-0.18927,-0.006823,0.000331,0.617681,0.005344,0.040596,2.799213,18000.0,0.001,31.79,3532,1991,0.6395,0.7478,3.94,13277.6
130,421883,0.6050000000000001,0.33302,-0.32518,-0.00145,0.000547,0.654411,0.006395,0.054067,4.677722,27000.0,0.001,31.63,2989,1467,0.6708,0.747,4.276,13435.5
131,426099,,0.43738,-0.13188,-0.001874,0.000573,0.677833,0.006327,0.057897,3.993006,19000.0,0.001,32.35,2697,1527,0.6385,0.7512,4.029,13565.8
132,431604,,0.3714,-0.27868,-0.018968,0.000487,0.775625,0.006897,0.05161,2.699309,20000.0,0.001,31.51,3525,1988,0.6394,0.7058,4.297,13740.6
133,434653,,0.4208,-0.16448,0.000522,0.001127,0.66867,0.001022,0.029314,2.886974,20000.0,0.001,32.25,2067,990,0.6762,0.7279,4.201,13835.1
134,438433,,0.37312,-0.2651,-0.002959,0.000983,0.712752,0.00724,0.078513,3.795145,21000.0,0.001,32.15,2434,1354,0.6426,0.6963,4.112,13952.7
135,442129,,0.39794,-0.21926,-0.001127,0.000733,0.658587,0.005786,0.048645,2.953563,18000.0,0.001,31.55,2458,1246,0.6636,0.7729,4.095,14069.9
136,446712,,0.37323,-0.26177,-0.002842,0.000613,0.681977,0.006707,0.061097,6.210802,21000.0,0.001,31.85,3059,1532,0.6663,0.7118,3.95,14213.8
137,452008,,0.43684,-0.1288,-0.00025,0.000537,0.64375,0.00496,0.043093,3.255224,20000.0,0.001,31.39,3451,1853,0.6506,0.7294,3.763,14382.5
138,456843,,0.31618,-0.38265,0.000711,0.000619,0.646019,0.006162,0.047933,2.912443,23000.0,0.001,31.79,3285,1558,0.6783,0.7045,4.026,14534.7
139,459874,,0.32145,-0.31645,-0.000237,0.000922,0.59795,0.00587,0.049411,4.907831,20000.0,0.001,32.09,2074,965,0.6825,0.7079,3.822,14629.1
140,466065,0.5925,0.45897,-0.08757,-0.000639,0.000428,0.592555,0.009421,0.057222,6.361844,15000.0,0.001,32.01,3943,2256,0.6361,0.7064,3.772,14838.3
141,469483,,0.40845,-0.19346,-0.0005,0.000955,0.558992,0.005494,0.053862,6.801467,17000.0,0.001,31.93,2306,1120,0.6731,0.7495,3.838,14945.4
142,474425,,0.39914,-0.21471,0.000688,0.000757,0.507255,0.00963,0.049464,4.495204,17000.0,0.001,31.31,3393,1557,0.6855,0.7514,3.701,15103.2
143,478414,,0.37249,-0.23747,0.004807,0.000742,0.544044,0.00481,0.047371,15.780989,21000.0,0.001,32.0,2606,1391,0.652,0.679,4.163,15227.9
144,482101,,0.42483,-0.16513,0.000939,0.001134,0.510955,0.011689,0.050769,2.883651,21000.0,0.001,31.94,2426,1269,0.6566,0.7199,3.947,15343.4
