iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
81,254450,,0.34717,-0.31656,-0.003458,0.001127,1.069896,0.006218,0.063896,2.982718,533.333,0.03,32.63,2249,1106,0.6703,0.6774,3.744,8034.0
82,257157,,0.304,-0.39224,-0.003909,0.001652,1.133299,0.005005,0.050451,3.025635,675.0,0.02667,31.89,1868,847,0.688,0.7177,3.878,8118.9
83,260725,,0.23215,-0.55691,-0.006069,0.001323,1.090334,0.004992,0.064599,1.626589,600.0,0.02333,31.7,2471,1105,0.691,0.6941,3.876,8231.4
84,264731,,0.41843,-0.18289,-0.000702,0.001273,1.048179,0.005704,0.061451,1.796839,800.0,0.02,32.08,2605,1409,0.649,0.7155,3.67,8356.3
85,269054,,0.33588,-0.33466,-0.002295,0.001019,1.06487,0.007729,0.084322,1.846309,1020.0,0.01667,32.06,2934,1397,0.6774,0.7829,3.62,8491.2
86,273279,,0.32855,-0.3524,-0.008539,0.00115,1.005588,0.003993,0.065411,2.048088,1275.0,0.01333,31.67,2970,1263,0.7016,0.7117,3.768,8624.6
87,276917,,0.37416,-0.26824,-0.000784,0.000842,0.974926,0.004878,0.061349,4.927649,1400.0,0.01,32.36,2542,1104,0.6972,0.7318,3.455,8737.1
88,280460,,0.39047,-0.23417,-0.001162,0.000999,0.999095,0.009882,0.05424,2.555668,2400.0,0.00667,32.1,2492,1059,0.7018,0.6638,3.594,8847.5
89,284687,,0.40426,-0.20087,-0.00841,0.000961,0.968755,0.010215,0.084252,2.772519,6300.0,0.00333,31.6,2879,1356,0.6798,0.7072,3.778,8981.2
90,287011,0.64,0.39312,-0.21573,-0.009735,0.00202,0.90873,0.003732,0.075192,2.471967,15000.0,0.001,31.66,1634,698,0.7007,0.7779,3.791,9071.4
91,290637,,0.41015,-0.18181,0.001672,0.001103,0.917889,0.005558,0.07792,8.820972,15000.0,0.001,32.61,2499,1135,0.6877,0.7423,3.758,9182.6
92,295283,,0.50584,-0.00647,-6.8e-05,0.000844,0.907751,0.007962,0.074121,3.535595,18000.0,0.001,31.73,3021,1633,0.6491,0.741,3.557,9329.0
