iter,steps,eta_val,eta_train,reward,policy_loss,value_loss,entropy,approx_kl,clip_frac,ratio_max,ratio_bound,epsilon,sps,fluid_solve_count,fluid_cache_hit,zeta,phi_star_mean,a_f_mean,elapsed_s
70,210162,0.665,0.23221,-0.5343,0.002622,0.001472,1.040519,0.007166,0.074015,3.617171,285.0,0.06667,32.43,2256,773,0.7448,0.6527,3.688,6614.6
71,213050,,0.33814,-0.32373,0.001507,0.001857,1.010179,0.005583,0.091209,2.517226,268.421,0.06333,31.97,2075,813,0.7185,0.6627,3.559,6704.9
72,215550,,0.24765,-0.49517,0.002478,0.001078,1.016057,0.007778,0.059475,1.897667,200.0,0.06,31.98,1940,560,0.776,0.7127,3.762,6783.1
73,217903,,0.32277,-0.34645,-0.00343,0.001432,1.069775,0.004408,0.055306,3.719803,282.353,0.05667,32.49,1661,692,0.7059,0.6349,3.783,6855.5
74,220123,,0.36965,-0.25335,0.001075,0.001787,0.937051,0.013866,0.08528,2.796908,300.0,0.05333,32.42,1690,530,0.7613,0.7362,3.5,6924.0
75,224398,,0.39605,-0.2069,0.001005,0.001096,0.876596,0.029978,0.092078,3.453256,400.0,0.05,32.29,3189,1086,0.746,0.7626,3.511,7056.4
76,227678,,0.36862,-0.26277,-0.000796,0.001289,0.99944,0.010481,0.057432,2.554626,300.0,0.04667,32.34,2285,995,0.6966,0.6615,3.564,7157.9
77,231197,,0.36015,-0.2797,-0.000268,0.001236,1.020529,0.003321,0.076723,9.220681,507.692,0.04333,32.59,2569,950,0.73,0.6741,3.816,7265.9
78,234523,,0.22692,-0.54337,-0.000267,0.00074,0.955896,0.010609,0.06394,2.257932,350.0,0.04,32.82,2537,789,0.7628,0.7242,3.703,7367.2
79,238155,,0.33451,-0.32833,-0.004508,0.00079,1.042611,0.011224,0.069055,9.245493,490.909,0.03667,32.47,2547,1085,0.7013,0.6332,3.78,7479.1
80,241192,0.6900000000000001,0.41484,-0.17032,-0.001484,0.001674,0.97209,0.003365,0.027589,2.209409,450.0,0.03333,32.54,2108,929,0.6941,0.7102,3.371,7589.1
81,244020,,0.3851,-0.22914,-0.013325,0.001302,0.91808,0.029975,0.123717,4.077906,466.667,0.03,32.75,2100,728,0.7426,0.6974,3.46,7675.5
82,246490,,0.37646,-0.24457,-0.000484,0.001121,0.941572,0.02161,0.073951,11.40275,487.5,0.02667,32.73,1787,683,0.7235,0.7601,3.664,7751.0
83,249703,,0.39215,-0.21571,-0.006709,0.00099,0.998582,0.00527,0.043038,2.254124,942.857,0.02333,32.18,2288,925,0.7121,0.654,3.65,7850.8
84,252899,,0.34938,-0.30123,-2e-05,0.001199,0.973553,0.006175,0.042907,5.214366,800.0,0.02,32.25,2260,936,0.7071,0.7115,3.52,7950.0
85,256592,,0.33815,-0.32154,-0.004595,0.001071,0.925243,0.008887,0.105968,3.038837,840.0,0.01667,32.52,2578,1115,0.6981,0.6521,3.517,8063.5
86,261152,,0.45137,-0.09585,0.001706,0.000903,0.9418,0.007285,0.075955,3.830219,900.0,0.01333,32.51,3131,1429,0.6866,0.7831,3.384,8203.8
87,264446,,0.29397,-0.40535,-0.00323,0.001706,1.069562,0.00919,0.077737,1.757166,1900.0,0.01,32.37,2281,1013,0.6925,0.6706,3.986,8305.6
88,267842,,0.29796,-0.39629,-0.0025,0.000997,1.050923,0.00998,0.081529,3.773094,4800.0,0.00667,32.5,2373,1023,0.6988,0.6922,4.02,8410.1
